-57.05349768967477,-39.01311571508412,-213.5435452256878
-57.84871199300305,-39.853960167817505,-453.6713365933388
-57.86902243132976,-37.9648614839794,-352.97849491331715
-57.053534340160354,-39.24694387923448,-383.9772575431287
-56.089769901259515,-36.99335983723947,-481.6843396263146
-57.22326893780481,-37.06490487255984,-102.8968755177179
-59.15260918569694,-36.91764127109948,-414.20925090675894
-56.25665226608816,-37.84349173980507,-342.2305109603518
-59.98360697499278,-39.64472695025543,-150.21609700592734
-55.19583072348632,-35.38284145085344,-407.16054287947225
-55.134753954107225,-37.62528972367529,-460.89279929380433
-59.196822662386836,-38.93015692938856,-125.52930918971428
-57.14257453079672,-37.2977079485341,-332.1626461698058
-58.378525290007715,-38.464932303753535,-227.1394837076413
-55.544373873092866,-39.3305569754088,-375.3080911305393
-58.08292487270345,-37.4687434086252,-399.292775067961
-57.89179416121147,-37.993696109567466,-485.3735799672606
-57.7397926801808,-39.73438081197,-247.18705460055682
-59.37672262192672,-36.64722698009954,-107.02010100575863
-57.27134729691713,-37.40360699651156,-184.55433721982936
-59.25670061464059,-38.44821613475872,-193.2297757223426
-59.975450567601726,-35.635104981854745,-134.39472337398342
-56.496197410985864,-38.53033614510362,-400.898838219412
-58.72454460009887,-39.60479247934895,-114.40437277585879
-57.4069731057634,-38.056454594976564,-409.5262613832811
-56.05886263712678,-39.973007872361244,-167.63214434804988
-59.75951982167979,-36.71004660497782,-483.1302316125198
-56.19934135536245,-37.481705007330234,-165.0649218762982
-57.468150661794844,-35.01677265243052,-403.26498048451015
-56.281746398513654,-36.791879170989624,-168.72491035032533
-56.61778332295195,-37.263176175672164,-255.3475677706406
-56.64785807312879,-39.71045422049847,-495.0178495284232
-56.414218923790884,-38.62068671752478,-155.28290279140117
-57.04419048098534,-37.76516234542715,-294.75428176084756
-56.959379365660276,-37.34630207050806,-49.91947097221227
-58.79439547506112,-36.46240051656547,-429.15324769003576
-58.2459746790031,-39.920743453780524,-480.3810939535835
-58.68361559049103,-35.615245100612945,-219.81900325128828
-58.714113353669774,-35.72944105225404,-161.54499962295876
-59.25027965948942,-39.18389468799292,-359.4309586114255
-55.299308574387375,-35.5228204415489,-399.69651334979443
-55.34362846434908,-38.748473152570725,-285.37271665913784
-59.184163015219625,-35.780475692382645,-464.48105377935383
-57.62346732571382,-37.98470201327271,-265.3580214757385
-57.46283636302563,-37.799549097647606,-197.8465346171703
-55.01342690841223,-35.92307270724932,-460.4157443307694
-58.58019872589888,-38.789292026704246,-424.46918238416026
-57.20981826964798,-37.58939857281226,-453.08783289463355
-57.02884168979806,-35.20078971324495,-440.7311230935627
-55.581748832917434,-38.44314522042988,-69.44522695498293
-56.43754651686575,-37.61023862239108,-360.4624944642419
-59.90643842852552,-36.86069430329419,-156.08686577763632
-55.18064842684119,-36.590096573612726,-503.083387882287
-57.938786126382034,-39.14674322814746,-177.65123105277834
-58.63842509151299,-35.248895447195814,-325.8482866372632
-55.26907470954653,-35.51707359686254,-83.7113926595458
-57.32752950702097,-39.74754028847965,-180.5478640477209
-59.793671878688414,-37.968737669831796,-430.13047496320564
-59.55142872069499,-37.37124888742326,-196.34719104977364
-56.44099556518514,-36.92775192964574,-288.73731675771563
-57.0969177370392,-37.30820761209087,-134.8522367168727
-56.83371343968287,-36.6287276825871,-372.8294439186957
-58.28701298050032,-38.07775848002906,-424.79444140949795
-55.635495038514314,-35.9550719416709,-354.66884693588514
-59.53983583224305,-38.472050438521585,-378.14061189482806
-55.3300516229447,-37.76934713424957,-339.0886987107242
-59.092875312932854,-38.02138541194057,-321.5522682371385
-59.475978181508935,-38.66072171904914,-341.70791871473295
-55.97854007250589,-37.744155134285954,-257.70646757744566
-59.71050164541107,-39.64075098650597,-422.17921474980983
-56.80046628879668,-39.892868194696426,-102.71899426270298
-55.01466523720676,-35.79793659833073,-300.0572483403036
-56.45617534566481,-37.60128420577204,-329.0290951973525
-55.7790452865818,-38.04674918268141,-433.2529781336069
-58.40792827538978,-38.7506255625969,-215.3507936337493
-55.147613350118604,-39.56414275631946,-170.0173086464518
-55.71110056573505,-37.519214337930386,-346.619286269273
-57.41907567747033,-37.90772230003453,-483.41108375049004
-58.972228942023285,-36.07758334869525,-224.6314688283539
-57.4880415032943,-36.27541727268777,-377.0830367317727
-55.57643401325207,-37.73622883464151,-195.04133452879412
-56.34465303395087,-37.05747131890887,-373.8778403091545
-59.86190105149173,-39.74700285631973,-233.20589008731574
-58.26518911426755,-35.53358659452329,-206.24182240558852
-55.072964787167805,-36.004644091816594,-328.37936682947117
-58.300794238367814,-36.02836091191797,-122.92266318241782
-57.577304231631416,-35.58025362217907,-60.44906830515482
-58.54954507117327,-36.143489230924544,-240.08630603851597
-55.49772877411532,-37.357892370683416,-367.6957730907435
-57.01402951291143,-37.93087766031921,-489.57481320598333
-55.65160725996799,-35.12074056028018,-468.4178637686386
-55.14755809779672,-37.031736208190054,-81.49526057966575
-58.68701092301175,-35.43022896680924,-243.68885643808713
-59.36958959786292,-37.11378303066046,-178.42657383084162
-58.69658632167382,-35.37740134892115,-148.5416715013835
-57.49746165842895,-36.074761293207374,-201.0300609497641
-56.51813089966824,-37.722248995422895,-233.57025833114534
-58.616055867892065,-37.42752208304109,-323.9094653955958
-55.58775817999544,-38.87127768309076,-275.9560343377099
-59.990107581605386,-39.317448530468035,-148.381852414277
-55.48905600092763,-36.05120032973604,-193.39044573821946
-57.72032583826084,-36.819636476753836,-70.08441119387128
-55.28152731362452,-37.2564412732443,-486.78721837438553
-55.61530749784224,-38.69669016967105,-67.43521319286306
-57.878406412308394,-38.845056502828314,-130.31946256811267
-58.65927043311649,-38.5062676341931,-172.41430194047038
-56.510685385065614,-36.16968199582587,-447.9455044547492
-55.920369041596686,-38.62113436886855,-333.7108358731482
-59.80964766200121,-36.05306530104846,-88.24654523771126
-58.39462422876304,-38.40828204409235,-304.8296320224483
-58.158404033290346,-36.804445201167226,-45.13660302412899
-56.775435174029184,-37.63166140827829,-176.25083391756658
-55.780186931446195,-37.96537900033006,-214.3085427366928
-56.664626897016845,-35.38463702945853,-84.11670466014363
-59.77076910963498,-35.811864949708045,-370.99437485808915
-58.357233835031025,-38.47319448790584,-431.30207391146956
-55.103215465944686,-35.78280321766152,-74.80888806820163
-59.84193171603454,-37.45654819781332,-337.8834951783065
-56.122654453041505,-36.134444977640214,-255.06531804767275
-56.78787957040131,-35.65372332175189,-101.49088849520422
-56.32635128841911,-37.33311614896084,-278.59622827872414
-59.618242086087356,-39.81766689936807,-382.695875591447
-58.05945058996792,-39.81681456707498,-375.117916917002
-56.08187028753902,-35.24163537654958,-453.6136343708378
-55.509216916526086,-37.017814249215014,-341.34492633466516
-57.48884830509913,-35.71276772498898,-149.6285557926425
-56.40931120375499,-36.22053362562313,-334.51162854092405
-59.678481091853584,-39.850100126923955,-170.10441580978014
-59.6738165536831,-39.09381546235349,-204.64331578883431
-56.395449022821936,-39.866736822162956,-272.8434108543653
-57.19481163429466,-38.10546415891547,-430.6388706973094
-59.22983181806323,-38.91993470886621,-399.452459568279
-58.334074942113574,-38.75893022518427,-128.09969016396505
-57.853414188066225,-38.676905150714965,-269.1987782792921
-56.262495391556385,-35.72406688310331,-241.84718786044823
-57.24710801055287,-35.038821973111865,-483.0711407988913
-59.89831424913384,-38.59445475519223,-271.46814543706296
-55.29345716922727,-36.89752239909371,-88.6643247580028
-58.36301150980367,-39.30047485428474,-394.1760244122405
-59.43143947169314,-35.914866921283334,-98.1885423051706
-57.34556715640357,-35.445323149815415,-263.9715917398437
-56.394698517893985,-36.24986889213153,-98.9105846765526
-55.08877562790127,-39.8254455207211,-452.3304794395879
-57.242917737215734,-39.3284259512885,-447.4234385587904
-56.039308686338764,-35.745271836972684,-404.9953103065025
-55.59627210791265,-36.0509476997586,-476.96875940033345
-56.20014878042699,-39.683256710673234,-431.3318574223495
-59.919325557419526,-39.2080665540194,-207.96461807058174
-56.12899464085398,-37.12236709949033,-332.68672352425654
-58.28166566577131,-39.70211759122795,-80.5764445516941
-59.70183852328151,-37.92370934924046,-127.63223867528819
-55.385089580138505,-36.173243140090875,-360.3083386338424
-55.70443769546597,-37.6632395176277,-379.95383000143374
-55.47048091885001,-38.96041007662844,-64.1492983272891
-59.21217204495311,-38.44231136623318,-96.90294148964095
-57.77005963924046,-35.527951394633696,-429.0390500732471
-55.132661653248284,-39.508311562188304,-447.3475851309325
-58.06847807473553,-39.15872933946026,-253.54250537257934
-55.79781099346083,-38.98871081123682,-284.0942009453074
-55.542511465249376,-37.04254251824819,-124.23281696356908
-59.8966219065088,-39.76487639296031,-142.57440515134792
-55.909813881983155,-35.91819249697227,-120.97430396989974
-55.381678304733654,-35.395109774582025,-434.28962909069253
-55.678848915637325,-38.524439424109325,-352.564770734841
-59.14244061921531,-35.90266670504525,-92.36366472636105
-59.479048140992916,-37.85936670606266,-85.7109753297525
-59.701370076637325,-36.302351625221085,-443.44753883915195
-58.56956255671814,-37.67806774594437,-101.82972816582992
-55.6153838017805,-39.47357045218401,-130.6782968940992
-59.87591112583387,-35.36834817581604,-313.6988336091143
-56.83368262806629,-38.64267977251367,-60.44033904642746
-59.844736207097384,-36.920875734630904,-485.1453672866553
-59.37824652153327,-38.782497146094414,-47.59022736249311
-57.08441070061543,-35.91460252470982,-180.3646035351498
-56.669517981773616,-36.195551734141254,-144.70365958092555
-55.44370280126829,-37.79280298918228,-439.10094881602976
-59.13098154001214,-35.97137439689722,-333.71461815174047
-55.08389674391489,-38.94522467104522,-174.66742216631906
-56.48248618097539,-36.11904186067553,-159.8053695834952
-57.375277561778915,-35.09631280054663,-399.658052073601
-55.78776173364541,-38.84298894802216,-185.37859190150857
-56.86302928477397,-36.810689958059605,-340.5808709591841
-58.92201338304019,-36.95706712142299,-482.05038116948634
-55.29246451226061,-35.14820352734241,-327.8792966851177
-57.73900623131077,-35.54674758444362,-359.2041548680003
-57.32425637812013,-36.64724087851147,-455.1105063234226
-59.98267195092308,-39.451892497281385,-296.8802592964649
-55.98659976728213,-37.561874219138524,-127.73359949987116
-56.28700677666026,-38.018879707288455,-288.58378302193023
-55.21448334597628,-35.66495443622753,-154.84551861577043
-58.09121767946478,-36.058820932990265,-456.48300715749366
-56.25546815962354,-36.24854645926629,-339.237538179796
-55.88205393647007,-37.707570968629256,-477.1719304216459
-57.715879081879,-35.16258190523424,-326.1013962565194
-58.750776535870415,-38.72699281835545,-440.4878786461656
-56.45349922663948,-36.47060399799413,-492.09521290801524
-57.98594949601091,-39.60918081365879,-469.02921395923175
-56.61910705657463,-38.67829462458346,-452.61011663668853
-55.97840235353468,-39.45691337555809,-461.0412724968723
-59.23014615115779,-37.77109773757112,-252.23269363114036
-55.90096925233235,-39.436111189078844,-367.5337833974892
-56.925158345013514,-35.901169447556455,-450.33227743423913
-59.0879346295228,-39.1405200088283,-322.6688475072265
-56.30655538236587,-37.70043249774542,-461.24257839434273
-57.3671907688887,-38.16908979342247,-266.08476922978275
-58.46638891579032,-37.924845228238965,-230.49679686250667
-58.70876193535338,-36.86709371107796,-60.69253149245977
-55.44997321240134,-38.33475014819669,-82.0895274409409
-59.587542555969854,-39.558517538651,-433.61558682736654
-55.478763591797055,-36.49086821162747,-236.95383458692334
-59.75295609571522,-37.346683991478876,-135.96735872302781
-58.09408678639461,-37.40456667403962,-395.37369859869983
-55.044737267894206,-39.28907520758777,-349.41116182585694
-55.37460176979853,-35.368351317478854,-167.49053252006848
-56.69563970766118,-36.80336379855518,-411.3997640416607
-57.11300147993976,-37.13071158033419,-137.55987965517332
-58.57111285761142,-35.64067131499083,-439.9278184626701
-56.96390792074177,-37.258043675358316,-216.79474202733388
-59.62280060634624,-36.159204009224815,-361.67592206484767
-56.84595318606733,-37.76103576628354,-200.65610643712125
-58.98850173882165,-39.38300842598605,-307.9745041604164
-57.31305211596248,-39.27521464705959,-53.081936799077994
-56.862797577396044,-35.3259095362899,-111.7912330247781
-59.08344577625644,-38.09356470188656,-54.434269999669695
-59.49452899186009,-38.67713843604339,-404.4358836165051
-59.51897142314746,-35.4502074005206,-239.73313788637935
-59.38873963618407,-36.72194991253883,-346.4321535644002
-57.33511248006625,-39.52022756366413,-388.7904837873868
-56.08073888197383,-39.30123172052252,-253.34175828829564
-56.13395269645859,-35.72325020699425,-215.89749715764816
-57.73453641796059,-37.724504408270974,-192.86637166625897
-56.757856904228504,-38.411869310423874,-354.455854537634
-59.56511343941449,-36.17854499386858,-144.28929824614275
-55.866526495842876,-36.564893329667996,-117.02557620988519
-55.36317873905951,-38.74579504876333,-137.58887187041003
-58.33981482720762,-38.26444170736563,-426.2702441013578
-56.15707711333381,-36.10065282254572,-464.9737160643476
-55.28764974450212,-35.02793078798964,-479.92839065165475
-55.8693449467521,-38.93527315145367,-495.9491683443299
-56.20537437364196,-38.1078771313695,-354.6261181253415
-56.19452247431262,-38.4737690850353,-260.7366241276676
-55.23729694436308,-36.02455840917873,-332.69994695689104
-58.87477844916509,-38.76376254318644,-140.98611935125132
-56.90388198085573,-39.48066141543967,-174.4792987782218
-57.20719637407947,-35.07193257586996,-309.9336605249967
-57.30614385626923,-38.19167319617099,-86.08799107223119
-59.49789971637684,-35.882909481809044,-386.8697574909287
-55.099786826626186,-38.70547900576367,-332.13418701875395
-55.550966943351625,-37.08714432651588,-439.9582460411762
-56.914478492865605,-39.18138980116357,-461.09518959585307
-59.00163496765128,-35.53954989115227,-315.2170881339789
-59.79567279094221,-37.9286978934924,-274.14114198551584
-55.01611289719545,-35.99774571837714,-502.13169825171514
-56.07133870333047,-37.45119902531475,-488.2483472106258
-57.885572716458235,-36.25441134348585,-380.6133765446546
-57.85855662082196,-38.68967593383666,-193.9139974776519
-56.32951764591291,-36.662129243346186,-321.1880980513527
-55.7993584111691,-39.70351758367731,-195.5771205616825
-56.717230881453645,-37.90525361928799,-90.08385428719298
-59.600596832343754,-38.464547803326,-497.5470803328784
-56.87457435206096,-39.54804791935666,-435.5083165278881
-58.771324221171035,-37.64015985274039,-333.5831153361623
-59.470654793439444,-38.81599093793331,-219.53931945521296
-55.644155329648555,-36.91444300434225,-77.7528269317405
-55.281645189056796,-35.571552431637734,-317.1948255668883
-57.23922238453412,-35.65267209491564,-465.4011244370497
-59.57109520466263,-35.6231639498764,-248.3121249308623
-55.62047398398663,-35.875234403004974,-438.6856102142599
-56.5718135402088,-39.07705363743711,-293.988756929706
-56.48631283614928,-35.8988444187527,-471.227331707921
-55.51062439870851,-39.96402748973919,-108.26047606871533
-56.89897320126042,-39.09504535916941,-297.5517906166017
-55.46405207186842,-38.24162127441093,-426.3541041034443
-56.953729367767245,-35.275838994184056,-353.30560976741106
-56.43925537118254,-36.71445089749405,-77.62877784663891
-58.959082455153705,-37.64770560879636,-143.9300183004565
-59.604069463227944,-38.37331804751544,-145.00929058761753
-57.50460635377075,-35.00123704255561,-158.42360110637887
-56.24447602573854,-36.85531224025573,-213.4664747492702
-57.241178887677385,-38.861941921394745,-417.22803538694905
-56.582483867768836,-38.9479195854607,-171.28160600339203
-55.04843529782269,-38.75602119516145,-488.15211300573054
-56.069326171494836,-36.008258435127644,-494.8394844361843
-59.717545691542085,-38.86577389868384,-64.88955959384957
-55.22427448257599,-38.23669689375795,-389.18911296204715
-56.4573085510788,-39.03905765734239,-472.23287022431504
-59.33413983358539,-39.30623435428201,-158.3135161115896
-57.91738671801848,-37.60332985012855,-209.89807990466218
-58.49593725343017,-36.89780415634319,-466.8919418338721
-59.25969483811038,-35.027458940500466,-226.83729198907082
-59.5305015997285,-35.17768004046693,-124.39904121807746
-57.740810682100395,-37.09865993570267,-364.8197217809664
-55.80372697166471,-37.56926466837315,-300.1343948469004
-57.8878351400257,-38.27331543382675,-92.34231890266472
-56.6683201431122,-38.95581089399601,-57.64829156357743
-57.39481152681031,-35.79967477901849,-402.9018436745806
-56.60717368639504,-35.9760058118212,-327.58467420289077
-58.20503290336861,-36.430668361313344,-52.523642000597384
-59.23889838803268,-36.497280349395254,-429.2780029344073
-55.463869972895246,-35.441888773918706,-332.0698110795838
-57.85192083026089,-37.77857578604994,-86.80954180627188
-59.0556383992282,-37.91833525518938,-300.22850942916557
-55.37288667826989,-39.88221669550292,-86.61447465605262
-59.04293315938578,-38.26919337005328,-487.537926576181
-59.781696816213184,-36.21267372835599,-140.53674074375613
-56.96684414918089,-38.72055026166506,-74.07111958734015
-57.22625361987969,-39.342850011417454,-114.06346724661537
-56.66305243611885,-39.6154830592717,-236.84227632972934
-59.382940365317225,-37.38715619649375,-409.7046940889048
-59.914762374125615,-35.272183272641676,-415.00328049806654
-57.59455719404717,-39.187779176984044,-310.6864438663884
-55.917957394025905,-35.72553519265784,-277.45658627385916
-56.705968104590525,-39.25967394908588,-404.4077801893079
-55.21133354878715,-35.03625923675985,-237.32288359969883
-58.35811233685038,-38.80465128263487,-335.21424986600437
-57.29434281313693,-38.34280545658948,-224.81810242564455
-55.07029015935525,-37.95053306687186,-183.15574663447794
-59.41413246831918,-38.563179618408704,-331.4572494406315
-58.92623814184819,-37.13573530186975,-236.82164051901987
-59.40520012657631,-37.96879824671811,-297.50080892180216
-57.494554545407006,-38.636219229780835,-90.03509295419173
-56.29462653417127,-37.213018866367065,-389.3293507456291
-56.8729542346651,-39.98749361541986,-148.96242230969622
-57.43945039784059,-39.16694911174741,-204.14914044377383
-57.20750858900756,-39.354281816399784,-66.11114234475647
-58.058101833072584,-38.86682385702305,-325.58073672808825
-59.5566395206177,-35.65922084595769,-330.2383484641494
-55.478494502474554,-37.72745556388984,-227.25713075735027
-56.59774183301205,-35.78840144032379,-276.623273924609
-58.55633823014884,-38.7195962324743,-131.49727033694558
-57.02059836288143,-38.62810811168055,-282.5254037262334
-55.605843898388194,-37.14969481884013,-371.34054472718157
-58.160357832539184,-39.47213598285289,-357.6941399776188
-58.87725741574484,-35.85206327525227,-413.925312333015
-57.327956659063105,-36.13239340378146,-142.42592945936374
-55.68992548666426,-35.82156246128582,-202.26144503927821
-58.58123743398714,-36.51201865690899,-217.52345483071102
-58.600951932354924,-35.10920826430693,-333.649612604683
-57.54304548737982,-36.497100865696396,-302.6857539311535
-59.76100693123143,-37.782119963066904,-327.05492118988695
-58.350326605190844,-38.43999894492408,-89.84172851429882
-57.75158902200014,-36.88210816437087,-108.65386114154023
-58.151675441915785,-36.109017189349295,-41.618580755887294
-58.73302091057115,-39.362287099167375,-130.47188043787693
-58.28835129867698,-39.836314631188586,-70.72592972808683
-58.60674803333363,-36.83934705497351,-398.90249197527396
-56.093227623771014,-36.033648482926516,-332.41853834273263
-58.09934870360084,-35.406327989563366,-145.5581304045577
-56.48080810426856,-37.31095477552942,-324.0786709410845
-59.53302282358477,-38.65100068262923,-275.2302986965741
-55.641280746505856,-37.62715024006691,-420.2861475819905
-58.457958117323145,-37.513413336793164,-324.86882816416545
-55.144244200463575,-39.33683239277398,-323.95643678116585
-59.96055912422868,-35.75221026837743,-454.9534355377394
-55.04602160272413,-36.06139948116292,-365.2276963739174
-56.07412086357341,-36.9132401453728,-448.70238184461414
-59.86174278399075,-39.29475700413842,-130.46951994143524
-56.63949223337168,-39.43815100939702,-167.47222750327242
-59.57180920759766,-36.07034631465005,-385.61070458993703
-57.157285072683045,-39.033014850516736,-208.12704705944435
-55.477302975145754,-35.476144408221806,-390.3910771969382
-59.94752913841342,-35.497729758600336,-484.3495731811156
-57.596637423666934,-36.144987958190185,-399.0924248003547
-55.773071875031874,-35.2675962339953,-269.9534620677743
-58.757301644094255,-39.75781040733355,-319.30915189371603
-56.06538169021127,-35.053157877651536,-277.80325640138307
-58.85067992784545,-37.51913996235276,-342.0889942718872
-57.95278291834357,-38.7658961756507,-198.27649966052795
-58.10475269625529,-37.34543619014108,-277.58530629614467
-56.22638423082927,-35.069763037844304,-408.28631220265817
-57.316654821207045,-39.5325648983842,-270.00856089730104
-57.222859372531886,-37.26916102145733,-49.156741349068824
-55.95123072123296,-38.31450053616958,-226.62224773338062
-57.59342763681906,-37.11792402264311,-276.4818340813149
-55.31642117061038,-35.69496385410808,-159.0867246406448
-59.253751480822615,-36.30109729670244,-128.82877893863053
-58.57407865374081,-38.20234238806333,-318.56243025885004
-59.78043748067103,-36.282581139251434,-434.6925656827794
-59.53129871564749,-39.72764058692051,-180.55998145747571
-58.102380429763706,-37.57107203507675,-146.7676437742885
-56.54221182986984,-36.716081727583266,-263.4485512184449
-57.18884751466072,-38.52537715625064,-348.34707645200496
-58.51065947225243,-39.20286371364799,-190.6280429156242
-57.03084361832596,-35.807486494754045,-171.0435798649994
-59.50173269537637,-38.30912457620741,-367.79421009507104
-57.62036123109146,-39.48813632671133,-337.9998245240542
-55.49655198920909,-36.63804829322924,-70.99223999994138
-58.537259582195745,-38.068984269697545,-364.25033387460144
-59.600574310662594,-35.12807881121144,-230.61032945909255
-58.95640828790648,-39.01067013887942,-53.36619798164884
-58.69641286354193,-37.372011456534175,-483.4444264043448
-56.564268312908965,-36.12206385713165,-378.1578537361059
-57.34566622269688,-39.264100020903406,-304.94687089166786
-55.47566015435559,-36.209170089661505,-265.9601212822086
-59.80322663031068,-38.581038689710894,-219.68247952790142
-59.669298935203564,-39.63651914623616,-499.29294471261267
-55.464852838586935,-36.384457561938675,-450.3265087037142
-59.488915456543985,-36.94886028822313,-246.39949383882873
-56.98092435749795,-37.70470255954151,-390.1546626995437
-57.065095881049665,-35.938716678109344,-114.51989548115944
-55.76853545430947,-37.25024746835264,-360.93699505250765
-59.22994491360226,-35.21473502419108,-160.2172396632786
-59.23440750717481,-39.86105306825408,-246.5193861394402
-55.257168918540636,-35.51523961386911,-210.25767339642476
-57.75072852539899,-35.19495197796676,-323.8309694862114
-56.273658860864316,-38.254641580260376,-145.97015002876012
-56.83384907869442,-35.53706915298778,-143.5523258947358
-59.67998703875346,-35.62969087745189,-295.41065094588186
-57.34279482760571,-39.11709499251522,-89.08427784159578
-55.93229013066928,-38.26430102343453,-399.5296982702804
-57.60026839665818,-36.63842894528568,-153.69637910398262
-56.7239015507206,-37.799688218510504,-237.86163848626197
-58.10314401613314,-38.02505432205031,-345.1796733448332
-59.09575328862727,-39.030513317616936,-98.41836335125157
-55.7013362537559,-39.90858822765024,-226.63889680918575
-57.14825314134379,-39.95385278304831,-85.17886120735501
-57.4025141904424,-37.295711591051585,-298.44219635029816
-57.84076712469977,-39.19231750686088,-233.01485251495558
-57.13231245722336,-36.27632663644894,-259.124823425386
-59.09753079228018,-35.4867192102235,-348.3793978444584
-55.04355447694159,-39.07413788652956,-75.34594006721142
-59.159433374813595,-35.49901802043309,-493.29498065698465
-58.2347531044746,-38.92718528571025,-115.7480042902829
-56.975737749123056,-38.60525231942825,-222.98486132722925
-57.70689223096359,-38.6579788567263,-229.84980193074315
-56.31257232559481,-36.148408119429504,-362.91005647492744
-57.35877386897383,-39.4267196105855,-379.23172226345156
-57.47831681918557,-37.256820153440415,-376.1136632637577
-56.61056340752326,-38.3986972629516,-106.2287280122841
-56.05746282306123,-39.71895241011964,-416.591316540328
-55.500265177928895,-39.05789125543652,-469.43360326707074
-57.87169576708853,-39.575962626119896,-41.018094975563585
-55.36347853874652,-35.6501329162725,-61.46350781773141
-58.582476783290346,-36.04496973255161,-85.39083287037246
-59.530797318918516,-35.059776894756894,-414.7750709970172
-58.96579378628194,-38.37641830151777,-193.17683262840217
-55.80956284427231,-39.18129224785231,-179.3344903338679
-59.250836992246825,-35.4395513381743,-248.8741478315264
-59.63389342563165,-39.98699671517734,-310.81855109794924
-56.17222985978478,-36.832347615790084,-109.7264298862644
-56.01956679308022,-36.84049393979639,-340.31282502824473
-59.64726779325003,-37.62844793423131,-154.94958375461349
-58.63399843886393,-36.51136331456594,-296.67955373803375
-58.936467043220745,-37.52596228958967,-224.0431495509835
-59.0978325803994,-37.338323318077144,-89.00220915671257
-56.390754018152606,-39.725432156405866,-322.90475752002345
-59.19955107760197,-35.38426443091495,-120.15597064867623
-58.40820870711241,-39.301403873658856,-230.45791061528377
-59.076571711974815,-39.669920082691974,-246.30773317830204
-58.17501581335611,-38.782855007918265,-152.8800277667812
-57.17042465780605,-35.23731870004835,-220.74470999443807
-57.633045297448334,-39.814780416816596,-411.9673684286485
-57.68682289094967,-37.96273481365771,-327.90716808042765
-56.88681734635765,-36.22719695992174,-441.41895558290474
-56.92004737406933,-37.26980135866479,-124.23883068059402
-56.38027074241356,-39.83240647874265,-176.5255963622763
